employee_id,first_name,last_name,email,phone_number,hire_date,job_id,salary,commission_pct,manager_id,department_id
813,Patricia,Wilson,patricia.wilson813@company.com,555-831-9760,2025-12-15,SUP,46579.99,,595,3
814,Richard,Davis,richard.davis814@company.com,555-915-3855,2021-11-03,MGR,126507.01,,742,5
815,John,Miller,john.miller815@company.com,555-635-1406,2021-04-21,FIN,105330.66,,546,2
816,Elizabeth,Williams,elizabeth.williams816@company.com,555-606-6820,2022-11-14,MGR,86387.41,,262,6
817,Elizabeth,Martin,elizabeth.martin817@company.com,555-677-4075,2023-04-12,CEO,418211.14,,382,3
818,David,Anderson,david.anderson818@company.com,555-338-8120,2021-03-30,CEO,319195.1,,580,5
819,Susan,Brown,susan.brown819@company.com,555-106-1046,2024-11-16,SUP,55694.93,,698,3
820,Linda,Hernandez,linda.hernandez820@company.com,555-179-8827,2023-08-21,FIN,89371.1,,104,4
821,Barbara,Wilson,barbara.wilson821@company.com,555-295-6259,2024-03-25,MGR,87478.32,,369,5
822,William,Martin,william.martin822@company.com,555-671-8054,2021-02-26,FIN,97666.3,,9,1
823,Karen,Johnson,karen.johnson823@company.com,555-557-7024,2025-10-09,CEO,153760.32,,90,6
824,Robert,Johnson,robert.johnson824@company.com,555-458-2875,2025-03-22,SUP,59006.22,,718,3
825,Barbara,Martin,barbara.martin825@company.com,555-464-5138,2021-01-13,ENG,97993.33,,688,3
826,Linda,Moore,linda.moore826@company.com,555-185-7813,2021-02-19,ENG,77490.8,,693,4
827,William,Smith,william.smith827@company.com,555-924-7647,2023-11-11,FIN,80594.43,,629,6
828,Sarah,Jackson,sarah.jackson828@company.com,555-494-1702,2021-02-14,FIN,71363.84,,91,6
829,Patricia,Hernandez,patricia.hernandez829@company.com,555-368-3937,2025-06-14,ENG,129916.79,,66,2
830,Susan,Johnson,susan.johnson830@company.com,555-481-5207,2022-12-20,MGR,127126.03,,295,1
831,John,Jackson,john.jackson831@company.com,555-375-7247,2025-10-30,ENG,139401.24,,310,5
832,Thomas,Davis,thomas.davis832@company.com,555-602-3528,2022-11-02,MGR,81710.46,,233,4
833,Patricia,Lopez,patricia.lopez833@company.com,555-542-7908,2025-05-18,SUP,39055.31,,461,5
834,Elizabeth,Brown,elizabeth.brown834@company.com,555-821-1333,2025-01-28,MGR,136203.53,,377,4
835,Michael,Martin,michael.martin835@company.com,555-470-6927,2024-03-19,HR,64369.53,,206,5
836,William,Martin,william.martin836@company.com,555-439-3115,2025-10-07,FIN,67622.14,,372,1
837,Barbara,Moore,barbara.moore837@company.com,555-411-4440,2022-02-21,SUP,42047.36,,611,2
838,Jennifer,Jackson,jennifer.jackson838@company.com,555-573-4831,2024-06-19,SUP,49319.02,,65,1
839,Susan,Miller,susan.miller839@company.com,555-378-5254,2022-02-01,FIN,91369.16,,829,6
840,Charles,Williams,charles.williams840@company.com,555-207-2290,2025-07-20,CEO,317736.85,,392,2
841,Jessica,Taylor,jessica.taylor841@company.com,555-580-9730,2022-10-16,REP,76831.49,0.1,102,6
842,Joseph,Moore,joseph.moore842@company.com,555-595-4304,2021-07-04,CEO,491854.84,,577,2
843,Richard,Jackson,richard.jackson843@company.com,555-619-9772,2023-01-22,HR,62529.21,,424,2
844,Jennifer,Moore,jennifer.moore844@company.com,555-545-3161,2025-09-08,MGR,84948.9,,512,3
845,Joseph,Miller,joseph.miller845@company.com,555-706-1139,2023-07-10,ENG,156359.72,,355,4
846,Karen,Anderson,karen.anderson846@company.com,555-201-3218,2022-08-13,CEO,234851.37,,428,4
847,Mary,Smith,mary.smith847@company.com,555-546-2219,2025-02-14,HR,48249.97,,160,5
848,Thomas,Hernandez,thomas.hernandez848@company.com,555-545-7439,2023-01-30,REP,87239.01,0.2,548,1
849,Barbara,Hernandez,barbara.hernandez849@company.com,555-198-6908,2023-05-11,MGR,130514.72,,140,3
850,Mary,Johnson,mary.johnson850@company.com,555-662-6837,2024-09-17,SUP,48170.62,,77,6
851,James,Brown,james.brown851@company.com,555-144-5240,2025-08-18,SUP,40275.91,,684,4
852,Thomas,Wilson,thomas.wilson852@company.com,555-412-7104,2024-07-25,CEO,370293.84,,452,6
853,Linda,Miller,linda.miller853@company.com,555-169-5663,2023-03-29,MGR,108288.8,,219,5
854,Charles,Davis,charles.davis854@company.com,555-261-1609,2025-04-25,ENG,128456.87,,99,4
855,Susan,Jackson,susan.jackson855@company.com,555-250-4018,2022-10-26,HR,82322.99,,546,1
856,Patricia,Jackson,patricia.jackson856@company.com,555-730-5720,2024-10-28,CEO,151158.38,,557,5
857,Richard,Gonzalez,richard.gonzalez857@company.com,555-902-8504,2025-05-05,ENG,142733.89,,221,3
858,Mary,Smith,mary.smith858@company.com,555-974-6839,2025-03-28,CEO,223190.1,,43,4
859,Michael,Jackson,michael.jackson859@company.com,555-519-8057,2023-06-12,FIN,63409.9,,209,3
860,Karen,Jones,karen.jones860@company.com,555-172-7190,2021-12-11,MGR,107148.41,,78,2
861,James,Rodriguez,james.rodriguez861@company.com,555-882-1395,2024-09-30,HR,81587.8,,706,3
862,Linda,Rodriguez,linda.rodriguez862@company.com,555-566-8532,2021-07-13,SUP,64535.57,,72,1
863,Linda,Rodriguez,linda.rodriguez863@company.com,555-853-6618,2024-05-19,ENG,103316.67,,466,1
864,Michael,Wilson,michael.wilson864@company.com,555-650-6285,2022-07-11,MGR,139874.57,,223,5
865,Jessica,Garcia,jessica.garcia865@company.com,555-596-4651,2025-06-23,HR,59580.84,,572,1
866,Susan,Garcia,susan.garcia866@company.com,555-640-1140,2025-12-13,CEO,366001.25,,471,6
867,James,Martin,james.martin867@company.com,555-625-7242,2024-11-15,FIN,95819.94,,443,1
868,David,Thomas,david.thomas868@company.com,555-539-1186,2023-10-29,HR,77823.04,,653,2
869,Sarah,Wilson,sarah.wilson869@company.com,555-938-1553,2021-10-10,ENG,88695.47,,107,2
870,Mary,Wilson,mary.wilson870@company.com,555-207-6077,2025-12-17,REP,45620.32,0.2,226,5
871,David,Thomas,david.thomas871@company.com,555-116-3225,2024-09-26,HR,62742.41,,620,2
872,Linda,Wilson,linda.wilson872@company.com,555-729-5697,2024-09-25,REP,58041.25,0.2,558,1
873,Jennifer,Wilson,jennifer.wilson873@company.com,555-361-9484,2025-06-01,REP,61926.31,0.2,687,6
874,Patricia,Anderson,patricia.anderson874@company.com,555-314-2379,2024-07-03,CEO,334686.14,,499,2
875,William,Hernandez,william.hernandez875@company.com,555-250-3545,2024-05-02,MGR,107322.8,,690,1
876,Charles,Brown,charles.brown876@company.com,555-828-9699,2022-06-08,CEO,289130.56,,689,1
877,Jessica,Gonzalez,jessica.gonzalez877@company.com,555-112-1882,2024-11-29,FIN,106350.9,,720,3
878,Joseph,Davis,joseph.davis878@company.com,555-923-8054,2025-06-11,SUP,55554.74,,304,3
879,John,Smith,john.smith879@company.com,555-497-5491,2023-07-08,CEO,169021.38,,276,1
880,Mary,Johnson,mary.johnson880@company.com,555-555-9617,2025-08-15,HR,72706.86,,862,4
881,Joseph,Jackson,joseph.jackson881@company.com,555-739-7648,2021-04-09,MGR,104755.28,,468,1
882,Barbara,Jackson,barbara.jackson882@company.com,555-282-6956,2024-06-05,CEO,243564.16,,92,5
883,James,Jones,james.jones883@company.com,555-213-5602,2022-01-28,ENG,129556.01,,545,4
884,Jennifer,Martin,jennifer.martin884@company.com,555-970-2639,2023-03-12,CEO,430837.38,,623,4
885,Linda,Anderson,linda.anderson885@company.com,555-269-8671,2025-08-07,REP,80181.26,0.1,729,3
886,Robert,Taylor,robert.taylor886@company.com,555-693-7942,2022-04-27,SUP,45267.9,,420,6
887,Patricia,Jones,patricia.jones887@company.com,555-281-8551,2024-02-13,FIN,97229.15,,367,2
888,Barbara,Garcia,barbara.garcia888@company.com,555-631-1404,2024-01-16,CEO,454950.95,,819,4
889,Karen,Williams,karen.williams889@company.com,555-627-4453,2023-07-27,SUP,41474.25,,97,4
890,James,Jones,james.jones890@company.com,555-202-4016,2022-08-22,FIN,98424.32,,772,4
891,Linda,Wilson,linda.wilson891@company.com,555-936-5899,2021-06-18,HR,52440.06,,793,4
892,William,Anderson,william.anderson892@company.com,555-860-9316,2021-06-02,ENG,147539.99,,130,1
893,Susan,Moore,susan.moore893@company.com,555-718-7070,2023-12-21,CEO,237048.8,,866,2
894,Karen,Thomas,karen.thomas894@company.com,555-256-5881,2024-02-23,HR,61423.14,,83,4
895,Charles,Taylor,charles.taylor895@company.com,555-595-1936,2021-05-20,REP,49815.88,0.05,881,2
896,Jennifer,Moore,jennifer.moore896@company.com,555-878-2778,2024-01-18,HR,60384.57,,870,6
897,Patricia,Garcia,patricia.garcia897@company.com,555-611-9895,2024-02-05,ENG,135258.52,,74,1
898,Jennifer,Martinez,jennifer.martinez898@company.com,555-883-4011,2021-02-26,REP,59050.58,0.2,339,5
899,Charles,Hernandez,charles.hernandez899@company.com,555-124-5202,2024-11-20,ENG,124753.77,,825,6
900,Linda,Martin,linda.martin900@company.com,555-621-2880,2023-03-18,ENG,116237.74,,624,5
901,Susan,Moore,susan.moore901@company.com,555-775-2496,2025-03-31,REP,76653.84,0.2,89,6
902,Linda,Moore,linda.moore902@company.com,555-239-7736,2021-10-29,CEO,285849.63,,748,3
903,Karen,Brown,karen.brown903@company.com,555-653-1137,2021-10-03,REP,61296.36,0.15,13,6
904,Karen,Miller,karen.miller904@company.com,555-504-1062,2025-12-14,HR,60600.77,,586,6
905,Richard,Taylor,richard.taylor905@company.com,555-457-5515,2022-05-15,ENG,102738.59,,708,3
906,Sarah,Smith,sarah.smith906@company.com,555-592-5573,2021-10-11,MGR,82310.82,,610,3
907,Charles,Moore,charles.moore907@company.com,555-511-5231,2024-09-05,HR,75202.52,,508,5
908,Patricia,Rodriguez,patricia.rodriguez908@company.com,555-232-3503,2024-01-23,REP,64402.75,0.15,126,5
909,Sarah,Thomas,sarah.thomas909@company.com,555-804-5111,2023-05-28,REP,54439.37,0.05,789,2
910,Linda,Rodriguez,linda.rodriguez910@company.com,555-150-1152,2023-01-02,HR,50190.52,,496,6
911,James,Hernandez,james.hernandez911@company.com,555-256-3206,2022-04-27,SUP,49372.81,,766,4
912,Robert,Lopez,robert.lopez912@company.com,555-200-8858,2024-04-30,ENG,100816.6,,458,6
913,Sarah,Moore,sarah.moore913@company.com,555-274-3276,2025-06-18,FIN,91651.7,,124,5
914,Sarah,Taylor,sarah.taylor914@company.com,555-767-8234,2021-05-06,CEO,248337.5,,324,5
915,Thomas,Miller,thomas.miller915@company.com,555-911-7049,2022-05-20,CEO,167248.68,,749,3
916,David,Lopez,david.lopez916@company.com,555-128-1192,2024-11-15,HR,67695.91,,804,2
917,Thomas,Brown,thomas.brown917@company.com,555-698-1214,2021-12-08,REP,75908.62,0.15,750,5
918,Linda,Lopez,linda.lopez918@company.com,555-336-4242,2025-05-28,ENG,88582.76,,908,2
919,Thomas,Gonzalez,thomas.gonzalez919@company.com,555-916-2592,2021-04-12,FIN,85073.95,,617,5
920,Richard,Gonzalez,richard.gonzalez920@company.com,555-350-3811,2024-10-15,HR,63879.21,,438,1
921,Richard,Miller,richard.miller921@company.com,555-775-7091,2022-12-14,ENG,77289.32,,213,1
922,Jennifer,Moore,jennifer.moore922@company.com,555-502-5923,2021-07-13,HR,62705.88,,439,4
923,Karen,Jackson,karen.jackson923@company.com,555-907-9881,2025-12-14,HR,77803.27,,515,5
924,Jessica,Williams,jessica.williams924@company.com,555-396-6746,2025-04-25,FIN,64395.06,,911,4
925,Charles,Brown,charles.brown925@company.com,555-857-4978,2021-09-11,FIN,89630.68,,776,2
926,James,Anderson,james.anderson926@company.com,555-582-2188,2024-11-10,ENG,98578.09,,753,2
927,William,Williams,william.williams927@company.com,555-275-1848,2024-03-22,FIN,88002.81,,131,3
928,Jessica,Moore,jessica.moore928@company.com,555-639-8451,2023-04-07,MGR,96719.1,,477,4
929,Thomas,Davis,thomas.davis929@company.com,555-948-2072,2021-07-01,FIN,73113.52,,805,6
930,John,Anderson,john.anderson930@company.com,555-505-2160,2023-10-15,HR,62099.13,,412,3
931,Karen,Martinez,karen.martinez931@company.com,555-219-4521,2025-05-30,ENG,136648.93,,401,6
932,Linda,Williams,linda.williams932@company.com,555-749-9917,2023-01-02,HR,66685.77,,600,3
933,Joseph,Moore,joseph.moore933@company.com,555-642-9039,2025-12-15,REP,55802.36,0.2,110,6
934,William,Wilson,william.wilson934@company.com,555-291-9621,2021-04-23,SUP,55822.91,,54,1
935,Barbara,Jones,barbara.jones935@company.com,555-882-2582,2022-11-17,CEO,255088.67,,685,5
936,Charles,Thomas,charles.thomas936@company.com,555-137-9618,2025-06-19,ENG,139600.45,,41,3
937,Charles,Wilson,charles.wilson937@company.com,555-590-5773,2024-07-31,CEO,383696.8,,454,5
938,John,Garcia,john.garcia938@company.com,555-736-4854,2024-03-24,CEO,358145.73,,586,2
939,James,Gonzalez,james.gonzalez939@company.com,555-743-1546,2024-11-16,REP,81984.22,0.15,468,3
940,Sarah,Miller,sarah.miller940@company.com,555-285-3368,2024-09-13,HR,82682.65,,229,1
941,Thomas,Jackson,thomas.jackson941@company.com,555-327-8176,2024-10-14,HR,59654.74,,447,1
942,David,Rodriguez,david.rodriguez942@company.com,555-499-7914,2023-06-05,MGR,97305.93,,566,6
943,Robert,Williams,robert.williams943@company.com,555-314-6330,2023-06-23,HR,63207.94,,785,2
944,Barbara,Miller,barbara.miller944@company.com,555-543-9233,2024-07-11,SUP,62776.81,,867,4
945,William,Hernandez,william.hernandez945@company.com,555-101-7133,2025-09-26,REP,53632.87,0.1,760,3
946,Jessica,Martinez,jessica.martinez946@company.com,555-219-8292,2021-01-02,SUP,48464.18,,568,3
947,Elizabeth,Lopez,elizabeth.lopez947@company.com,555-638-1046,2023-12-15,REP,62466.46,0.05,329,2
948,Jennifer,Moore,jennifer.moore948@company.com,555-129-8429,2025-03-14,CEO,408355.27,,295,6
949,Joseph,Moore,joseph.moore949@company.com,555-939-4115,2022-05-06,FIN,97545.96,,327,5
950,Sarah,Hernandez,sarah.hernandez950@company.com,555-127-9109,2025-08-19,SUP,63397.35,,127,3
951,Barbara,Williams,barbara.williams951@company.com,555-599-3124,2021-07-10,FIN,63309.9,,803,3
952,Michael,Smith,michael.smith952@company.com,555-380-6995,2024-03-16,SUP,36522.02,,649,4
953,Patricia,Davis,patricia.davis953@company.com,555-478-5466,2022-12-03,MGR,123973.59,,259,1
954,Charles,Brown,charles.brown954@company.com,555-178-3260,2021-10-16,SUP,44996.62,,59,6
955,Robert,Jones,robert.jones955@company.com,555-768-9624,2021-01-07,REP,56311.46,0.2,667,2
956,Charles,Garcia,charles.garcia956@company.com,555-427-4473,2025-10-15,SUP,51721.25,,12,1
957,James,Garcia,james.garcia957@company.com,555-531-3461,2024-06-10,REP,55017.38,0.05,781,2
958,Mary,Davis,mary.davis958@company.com,555-574-7088,2022-06-08,CEO,429128.87,,587,6
959,Jennifer,Thomas,jennifer.thomas959@company.com,555-809-2022,2021-08-09,SUP,49771.07,,197,2
960,Joseph,Rodriguez,joseph.rodriguez960@company.com,555-897-5976,2025-03-23,HR,45228.65,,896,6
961,John,Jones,john.jones961@company.com,555-300-9097,2023-10-05,FIN,90004.59,,406,2
962,Jennifer,Davis,jennifer.davis962@company.com,555-798-9491,2025-11-24,REP,57155.85,0.05,14,4
963,Barbara,Hernandez,barbara.hernandez963@company.com,555-369-7757,2025-08-13,REP,77487.46,0.15,768,3
964,Michael,Wilson,michael.wilson964@company.com,555-700-3170,2022-02-16,CEO,449362.48,,895,6
965,Barbara,Gonzalez,barbara.gonzalez965@company.com,555-351-8835,2023-08-11,HR,74039.86,,641,1
966,Jennifer,Martinez,jennifer.martinez966@company.com,555-690-5126,2024-04-26,HR,67038.23,,151,2
967,Richard,Johnson,richard.johnson967@company.com,555-966-9502,2021-10-11,CEO,342747.04,,560,2
968,John,Wilson,john.wilson968@company.com,555-939-9347,2022-04-04,MGR,88653.19,,227,1
969,Jennifer,Taylor,jennifer.taylor969@company.com,555-698-8495,2022-12-27,REP,76563.4,0.15,676,4
970,Jessica,Garcia,jessica.garcia970@company.com,555-592-2056,2021-02-27,MGR,118709.78,,232,2
971,Susan,Thomas,susan.thomas971@company.com,555-255-4345,2023-08-17,REP,61793.0,0.2,658,1
972,Patricia,Martin,patricia.martin972@company.com,555-519-6652,2021-04-10,ENG,143949.92,,494,3
973,Charles,Moore,charles.moore973@company.com,555-465-2835,2024-04-13,HR,64564.7,,6,5
974,Jennifer,Jackson,jennifer.jackson974@company.com,555-365-8202,2025-07-14,HR,48372.73,,299,4
975,Thomas,Rodriguez,thomas.rodriguez975@company.com,555-536-8117,2021-06-26,REP,66560.67,0.2,913,4
976,Jessica,Lopez,jessica.lopez976@company.com,555-122-9781,2024-11-07,MGR,126676.34,,516,5
977,Patricia,Miller,patricia.miller977@company.com,555-339-8975,2023-10-18,SUP,63012.26,,837,2
978,Elizabeth,Lopez,elizabeth.lopez978@company.com,555-875-4674,2024-11-22,ENG,90588.66,,707,6
979,Robert,Brown,robert.brown979@company.com,555-435-9217,2025-11-28,CEO,165369.55,,802,4
980,David,Lopez,david.lopez980@company.com,555-915-3764,2022-01-20,CEO,174983.76,,208,2
981,Robert,Brown,robert.brown981@company.com,555-414-1963,2023-09-21,CEO,456955.63,,980,3
982,Michael,Moore,michael.moore982@company.com,555-610-8724,2022-11-11,CEO,463741.94,,763,2
983,David,Lopez,david.lopez983@company.com,555-146-4667,2024-07-05,SUP,40220.44,,546,2
984,Robert,Anderson,robert.anderson984@company.com,555-972-8002,2021-05-13,HR,71765.2,,208,6
985,Joseph,Gonzalez,joseph.gonzalez985@company.com,555-581-8743,2022-10-10,SUP,48649.24,,817,5
986,Thomas,Williams,thomas.williams986@company.com,555-723-9207,2025-03-29,MGR,124929.97,,529,2
987,Robert,Garcia,robert.garcia987@company.com,555-135-6532,2021-01-02,REP,62864.6,0.2,943,1
988,Elizabeth,Davis,elizabeth.davis988@company.com,555-986-5746,2023-05-02,MGR,123551.65,,123,3
989,David,Jackson,david.jackson989@company.com,555-274-5870,2024-09-01,ENG,111648.17,,552,6
990,Michael,Williams,michael.williams990@company.com,555-965-2893,2024-03-14,REP,80440.23,0.05,792,6
991,Charles,Jackson,charles.jackson991@company.com,555-539-1853,2021-06-27,FIN,107174.33,,294,2
992,David,Williams,david.williams992@company.com,555-235-3253,2025-11-02,FIN,90291.35,,834,1
993,Karen,Martinez,karen.martinez993@company.com,555-920-1928,2022-05-22,SUP,56533.98,,425,3
994,Patricia,Miller,patricia.miller994@company.com,555-877-3073,2025-12-18,SUP,43014.94,,667,4
995,Susan,Anderson,susan.anderson995@company.com,555-754-5244,2021-08-19,SUP,40959.7,,598,3
996,Joseph,Taylor,joseph.taylor996@company.com,555-725-6378,2022-06-19,CEO,462120.32,,157,3
997,Thomas,Smith,thomas.smith997@company.com,555-789-6192,2021-03-01,HR,61726.3,,618,3
998,David,Johnson,david.johnson998@company.com,555-312-9234,2022-10-12,HR,63607.75,,212,5
999,Charles,Johnson,charles.johnson999@company.com,555-356-4252,2024-03-02,MGR,135413.77,,696,4
1000,Jennifer,Martin,jennifer.martin1000@company.com,555-600-2033,2021-01-29,ENG,94821.87,,756,1
1001,Joseph,Wilson,joseph.wilson1001@company.com,555-166-5199,2023-12-11,CEO,337162.59,,660,2
1002,Jessica,Anderson,jessica.anderson1002@company.com,555-324-9698,2024-06-06,SUP,58906.32,,923,5
1003,Joseph,Brown,joseph.brown1003@company.com,555-691-5274,2025-07-28,CEO,487991.54,,467,4
1004,Mary,Wilson,mary.wilson1004@company.com,555-242-4824,2021-01-25,SUP,57541.79,,647,1
1005,Jessica,Jackson,jessica.jackson1005@company.com,555-578-4408,2021-07-24,MGR,121803.29,,333,6
1006,Mary,Johnson,mary.johnson1006@company.com,555-712-7539,2023-07-03,MGR,136779.01,,878,4
1007,Susan,Martinez,susan.martinez1007@company.com,555-213-2125,2024-08-07,MGR,100341.95,,990,2
1008,John,Lopez,john.lopez1008@company.com,555-938-8893,2024-01-04,FIN,68516.58,,986,3
1009,Jessica,Rodriguez,jessica.rodriguez1009@company.com,555-869-9523,2021-12-20,SUP,58646.34,,532,3
1010,Thomas,Martin,thomas.martin1010@company.com,555-280-9574,2021-12-22,FIN,83800.52,,807,5
1011,David,Hernandez,david.hernandez1011@company.com,555-924-3246,2023-07-11,CEO,283453.71,,214,5
1012,David,Miller,david.miller1012@company.com,555-518-6792,2024-05-28,HR,48425.47,,16,1
1013,Karen,Hernandez,karen.hernandez1013@company.com,555-774-1405,2023-04-10,SUP,48866.76,,608,6
1014,Charles,Anderson,charles.anderson1014@company.com,555-287-8741,2022-01-26,ENG,137186.19,,480,1
1015,Sarah,Thomas,sarah.thomas1015@company.com,555-622-8932,2021-06-16,SUP,57801.31,,785,5
1016,Elizabeth,Garcia,elizabeth.garcia1016@company.com,555-447-8547,2024-05-13,HR,70240.74,,77,6
1017,Jessica,Thomas,jessica.thomas1017@company.com,555-224-9682,2021-02-23,CEO,486969.59,,645,6
1018,Jessica,Johnson,jessica.johnson1018@company.com,555-888-2481,2025-06-09,CEO,151073.89,,367,4
1019,Robert,Martinez,robert.martinez1019@company.com,555-755-7844,2024-01-05,REP,65148.12,0.2,861,3
1020,William,Johnson,william.johnson1020@company.com,555-577-1664,2024-02-05,CEO,408806.18,,866,4
1021,Sarah,Jackson,sarah.jackson1021@company.com,555-965-3534,2024-01-09,MGR,101884.2,,899,3
1022,Susan,Hernandez,susan.hernandez1022@company.com,555-823-6847,2024-09-25,SUP,36722.15,,347,3
1023,Barbara,Hernandez,barbara.hernandez1023@company.com,555-232-7725,2022-10-20,CEO,260723.75,,22,4
1024,Thomas,Johnson,thomas.johnson1024@company.com,555-484-7194,2023-06-10,CEO,352919.33,,799,5
1025,Patricia,Williams,patricia.williams1025@company.com,555-216-5550,2023-06-29,SUP,56581.62,,474,1
1026,William,Rodriguez,william.rodriguez1026@company.com,555-596-4593,2021-04-23,ENG,75383.09,,282,3
1027,Charles,Martinez,charles.martinez1027@company.com,555-429-7214,2022-09-03,CEO,288589.02,,206,1
1028,William,Johnson,william.johnson1028@company.com,555-757-5931,2022-06-03,REP,67386.23,0.15,57,5
1029,Mary,Rodriguez,mary.rodriguez1029@company.com,555-314-8654,2022-12-21,CEO,217184.05,,402,4
1030,James,Moore,james.moore1030@company.com,555-205-9316,2022-05-17,CEO,402567.1,,954,4
1031,Joseph,Williams,joseph.williams1031@company.com,555-214-9609,2024-01-11,FIN,98251.94,,326,2
1032,William,Martinez,william.martinez1032@company.com,555-237-7561,2024-04-03,ENG,81170.31,,549,6
1033,Karen,Jackson,karen.jackson1033@company.com,555-621-3215,2023-12-29,ENG,137246.35,,569,6
1034,Karen,Miller,karen.miller1034@company.com,555-833-3949,2023-09-27,CEO,437511.04,,526,5
1035,Charles,Taylor,charles.taylor1035@company.com,555-811-3259,2021-08-24,HR,57205.27,,537,2
1036,Joseph,Anderson,joseph.anderson1036@company.com,555-459-4650,2022-12-26,SUP,56277.82,,635,2
1037,Joseph,Martinez,joseph.martinez1037@company.com,555-675-6429,2022-06-25,MGR,84292.83,,690,2
1038,Barbara,Brown,barbara.brown1038@company.com,555-611-2290,2025-01-08,CEO,430979.2,,528,4
1039,Linda,Brown,linda.brown1039@company.com,555-436-8347,2023-05-09,ENG,156835.0,,138,1
1040,Charles,Thomas,charles.thomas1040@company.com,555-663-2335,2025-10-22,FIN,89406.48,,889,2
1041,William,Brown,william.brown1041@company.com,555-558-1173,2021-07-19,HR,83289.46,,1026,5
1042,John,Gonzalez,john.gonzalez1042@company.com,555-488-5894,2021-03-23,FIN,93657.23,,1019,3
1043,William,Wilson,william.wilson1043@company.com,555-449-9993,2021-02-22,SUP,52376.63,,312,6
1044,Jennifer,Lopez,jennifer.lopez1044@company.com,555-502-3980,2023-05-28,MGR,113094.58,,111,3
1045,Linda,Davis,linda.davis1045@company.com,555-983-6904,2023-11-04,FIN,63034.29,,810,6
1046,Sarah,Martinez,sarah.martinez1046@company.com,555-940-4804,2024-02-24,CEO,430491.95,,141,2
1047,Michael,Brown,michael.brown1047@company.com,555-806-2565,2025-07-04,MGR,116047.15,,1022,5
1048,Sarah,Martinez,sarah.martinez1048@company.com,555-457-5780,2023-08-17,SUP,54802.16,,974,6
1049,John,Martin,john.martin1049@company.com,555-582-1818,2022-12-28,REP,89340.05,0.15,828,6
1050,Joseph,Johnson,joseph.johnson1050@company.com,555-607-9637,2022-02-05,SUP,41371.4,,394,5
1051,Karen,Davis,karen.davis1051@company.com,555-522-1851,2022-10-14,CEO,280050.55,,34,5
1052,David,Thomas,david.thomas1052@company.com,555-122-4641,2021-12-01,MGR,107173.36,,602,6
1053,James,Moore,james.moore1053@company.com,555-231-1239,2024-03-30,SUP,44848.17,,731,1
1054,Mary,Miller,mary.miller1054@company.com,555-162-6498,2021-04-17,REP,57230.18,0.15,469,1
1055,Jessica,Martin,jessica.martin1055@company.com,555-161-9538,2021-08-17,REP,79371.84,0.1,793,2
1056,John,Taylor,john.taylor1056@company.com,555-637-2775,2024-08-19,SUP,46283.92,,495,4
1057,Patricia,Moore,patricia.moore1057@company.com,555-975-7119,2022-11-26,ENG,88081.3,,385,6
1058,David,Taylor,david.taylor1058@company.com,555-558-5542,2022-08-19,FIN,72595.29,,546,5
1059,David,Hernandez,david.hernandez1059@company.com,555-779-2883,2025-12-29,REP,54190.18,0.05,113,4
1060,Jennifer,Williams,jennifer.williams1060@company.com,555-756-3085,2023-01-08,REP,77471.32,0.15,899,2
1061,Jennifer,Jackson,jennifer.jackson1061@company.com,555-105-5377,2022-01-21,SUP,40097.56,,649,2
1062,Thomas,Davis,thomas.davis1062@company.com,555-591-6003,2021-04-19,ENG,138489.86,,620,6
1063,Susan,Miller,susan.miller1063@company.com,555-282-4385,2024-03-10,SUP,36742.69,,782,4
1064,Thomas,Miller,thomas.miller1064@company.com,555-722-3515,2025-07-05,HR,53209.59,,432,5
1065,Jessica,Moore,jessica.moore1065@company.com,555-289-5141,2024-10-27,CEO,285810.36,,485,4
1066,Karen,Williams,karen.williams1066@company.com,555-742-1251,2024-03-02,MGR,103585.07,,198,3
1067,Mary,Moore,mary.moore1067@company.com,555-789-7220,2022-09-16,FIN,98436.01,,1057,6
1068,Sarah,Martin,sarah.martin1068@company.com,555-202-4879,2023-01-09,SUP,57019.27,,398,6
1069,Michael,Jackson,michael.jackson1069@company.com,555-824-1802,2024-10-19,CEO,459429.92,,718,6
1070,Barbara,Hernandez,barbara.hernandez1070@company.com,555-387-5161,2023-02-17,FIN,92225.89,,48,3
1071,Barbara,Anderson,barbara.anderson1071@company.com,555-988-3899,2025-11-06,SUP,53071.24,,403,4
1072,Joseph,Taylor,joseph.taylor1072@company.com,555-710-1761,2024-12-23,HR,50421.36,,969,3
1073,John,Gonzalez,john.gonzalez1073@company.com,555-771-4108,2025-11-11,MGR,121543.3,,195,4
1074,Joseph,Rodriguez,joseph.rodriguez1074@company.com,555-796-3746,2024-11-03,ENG,96343.85,,995,1
1075,Karen,Hernandez,karen.hernandez1075@company.com,555-311-7361,2022-01-18,ENG,135285.35,,1012,2
1076,William,Hernandez,william.hernandez1076@company.com,555-423-2141,2023-12-10,REP,68799.01,0.05,692,4
1077,Joseph,Davis,joseph.davis1077@company.com,555-773-5831,2025-09-16,REP,69617.74,0.15,802,1
1078,Karen,Hernandez,karen.hernandez1078@company.com,555-718-9854,2024-07-20,HR,47431.05,,371,2
1079,Robert,Jackson,robert.jackson1079@company.com,555-895-1348,2025-06-24,HR,81086.21,,881,2
1080,Jennifer,Gonzalez,jennifer.gonzalez1080@company.com,555-365-9712,2023-10-16,CEO,198163.59,,649,6
