address_id,customer_id,address_type,street_address,city,postal_code,country_id
4039,2020,SHIPPING,868 Shipping Way,London,58951,JP
4040,2020,BILLING,512 Billing Ave,London,32259,UK
4041,2021,SHIPPING,634 Shipping Way,New York,79500,DE
4042,2021,BILLING,832 Billing Ave,Phoenix,30633,CA
4043,2022,SHIPPING,813 Shipping Way,Phoenix,68294,JP
4044,2022,BILLING,323 Billing Ave,New York,86592,CA
4045,2023,SHIPPING,874 Shipping Way,Berlin,24961,UK
4046,2023,BILLING,459 Billing Ave,Toronto,89142,DE
4047,2024,SHIPPING,506 Shipping Way,Houston,56661,DE
4048,2024,BILLING,620 Billing Ave,Phoenix,52584,DE
4049,2025,SHIPPING,702 Shipping Way,London,70311,US
4050,2025,BILLING,250 Billing Ave,Chicago,91434,CA
4051,2026,SHIPPING,861 Shipping Way,Houston,12748,US
4052,2026,BILLING,677 Billing Ave,Los Angeles,73240,US
4053,2027,SHIPPING,875 Shipping Way,Berlin,40648,US
4054,2027,BILLING,375 Billing Ave,Los Angeles,22184,DE
4055,2028,SHIPPING,357 Shipping Way,Berlin,97182,CA
4056,2028,BILLING,347 Billing Ave,New York,28366,JP
4057,2029,SHIPPING,237 Shipping Way,New York,53477,UK
4058,2029,BILLING,729 Billing Ave,Chicago,71173,US
4059,2030,SHIPPING,101 Shipping Way,Chicago,78327,CA
4060,2030,BILLING,16 Billing Ave,Paris,97292,JP
4061,2031,SHIPPING,52 Shipping Way,Chicago,97070,UK
4062,2031,BILLING,917 Billing Ave,Toronto,87440,US
4063,2032,SHIPPING,195 Shipping Way,London,24832,DE
4064,2032,BILLING,961 Billing Ave,New York,50352,UK
4065,2033,SHIPPING,40 Shipping Way,London,93729,UK
4066,2033,BILLING,365 Billing Ave,Toronto,37483,US
4067,2034,SHIPPING,870 Shipping Way,Houston,91423,JP
4068,2034,BILLING,871 Billing Ave,Paris,94748,US
4069,2035,SHIPPING,316 Shipping Way,Paris,39718,DE
4070,2035,BILLING,360 Billing Ave,London,14228,US
4071,2036,SHIPPING,595 Shipping Way,Houston,45582,CA
4072,2036,BILLING,797 Billing Ave,New York,32197,US
4073,2037,SHIPPING,338 Shipping Way,Tokyo,38899,UK
4074,2037,BILLING,76 Billing Ave,Toronto,36382,DE
4075,2038,SHIPPING,905 Shipping Way,Berlin,64600,JP
4076,2038,BILLING,145 Billing Ave,New York,65915,DE
4077,2039,SHIPPING,304 Shipping Way,Chicago,14981,CA
4078,2039,BILLING,217 Billing Ave,Tokyo,95483,JP
4079,2040,SHIPPING,229 Shipping Way,Los Angeles,27773,CA
4080,2040,BILLING,815 Billing Ave,Berlin,28318,JP
4081,2041,SHIPPING,201 Shipping Way,New York,54330,CA
4082,2041,BILLING,322 Billing Ave,New York,40202,DE
4083,2042,SHIPPING,260 Shipping Way,London,49696,US
4084,2042,BILLING,849 Billing Ave,Paris,59122,US
4085,2043,SHIPPING,989 Shipping Way,Phoenix,20041,DE
4086,2043,BILLING,353 Billing Ave,Phoenix,89864,CA
4087,2044,SHIPPING,206 Shipping Way,Berlin,84013,JP
4088,2044,BILLING,547 Billing Ave,Tokyo,50102,CA
4089,2045,SHIPPING,515 Shipping Way,Berlin,12752,CA
4090,2045,BILLING,272 Billing Ave,Los Angeles,48406,UK
4091,2046,SHIPPING,913 Shipping Way,London,76315,US
4092,2046,BILLING,440 Billing Ave,Toronto,15762,UK
4093,2047,SHIPPING,326 Shipping Way,Phoenix,77975,JP
4094,2047,BILLING,772 Billing Ave,Berlin,63899,CA
4095,2048,SHIPPING,507 Shipping Way,New York,49312,CA
4096,2048,BILLING,351 Billing Ave,Phoenix,42008,JP
4097,2049,SHIPPING,58 Shipping Way,Houston,92947,JP
4098,2049,BILLING,711 Billing Ave,Tokyo,75152,CA
4099,2050,SHIPPING,69 Shipping Way,Los Angeles,95958,DE
4100,2050,BILLING,891 Billing Ave,Chicago,69984,JP
4101,2051,SHIPPING,777 Shipping Way,Los Angeles,60020,CA
4102,2051,BILLING,313 Billing Ave,Houston,80200,JP
4103,2052,SHIPPING,205 Shipping Way,Berlin,80797,DE
4104,2052,BILLING,968 Billing Ave,Tokyo,99428,UK
4105,2053,SHIPPING,179 Shipping Way,Los Angeles,14976,CA
4106,2053,BILLING,963 Billing Ave,Houston,61587,US
4107,2054,SHIPPING,968 Shipping Way,New York,57928,CA
4108,2054,BILLING,365 Billing Ave,Houston,97345,JP
4109,2055,SHIPPING,282 Shipping Way,London,54137,DE
4110,2055,BILLING,598 Billing Ave,Paris,80042,JP
4111,2056,SHIPPING,144 Shipping Way,Toronto,11328,CA
4112,2056,BILLING,904 Billing Ave,Tokyo,59625,DE
4113,2057,SHIPPING,361 Shipping Way,New York,75625,CA
4114,2057,BILLING,58 Billing Ave,Toronto,71166,US
4115,2058,SHIPPING,953 Shipping Way,London,91894,UK
4116,2058,BILLING,985 Billing Ave,New York,46519,JP
4117,2059,SHIPPING,800 Shipping Way,Chicago,84031,US
4118,2059,BILLING,391 Billing Ave,Phoenix,57085,CA
4119,2060,SHIPPING,548 Shipping Way,Phoenix,78801,US
4120,2060,BILLING,790 Billing Ave,Chicago,69589,JP
4121,2061,SHIPPING,197 Shipping Way,London,25191,JP
4122,2061,BILLING,996 Billing Ave,Berlin,51323,UK
4123,2062,SHIPPING,355 Shipping Way,London,18070,UK
4124,2062,BILLING,549 Billing Ave,London,42320,JP
4125,2063,SHIPPING,548 Shipping Way,Tokyo,81551,US
4126,2063,BILLING,765 Billing Ave,Chicago,98964,CA
4127,2064,SHIPPING,268 Shipping Way,Paris,76960,DE
4128,2064,BILLING,106 Billing Ave,Tokyo,47649,DE
4129,2065,SHIPPING,217 Shipping Way,Berlin,43827,UK
4130,2065,BILLING,144 Billing Ave,Berlin,24685,DE
4131,2066,SHIPPING,382 Shipping Way,Berlin,44227,DE
4132,2066,BILLING,883 Billing Ave,Phoenix,63939,CA
4133,2067,SHIPPING,631 Shipping Way,Paris,40619,UK
4134,2067,BILLING,564 Billing Ave,Phoenix,21143,DE
4135,2068,SHIPPING,440 Shipping Way,Phoenix,74508,JP
4136,2068,BILLING,895 Billing Ave,New York,42813,UK
4137,2069,SHIPPING,707 Shipping Way,Berlin,60186,US
4138,2069,BILLING,777 Billing Ave,Toronto,12045,CA
4139,2070,SHIPPING,343 Shipping Way,Los Angeles,63548,DE
4140,2070,BILLING,519 Billing Ave,Los Angeles,42899,JP
4141,2071,SHIPPING,816 Shipping Way,Toronto,85873,DE
4142,2071,BILLING,966 Billing Ave,Tokyo,88505,US
4143,2072,SHIPPING,58 Shipping Way,New York,19185,DE
4144,2072,BILLING,478 Billing Ave,Chicago,78502,DE
4145,2073,SHIPPING,904 Shipping Way,Toronto,84712,CA
4146,2073,BILLING,581 Billing Ave,Toronto,87334,US
4147,2074,SHIPPING,382 Shipping Way,Houston,91912,JP
4148,2074,BILLING,784 Billing Ave,Phoenix,37989,CA
4149,2075,SHIPPING,891 Shipping Way,Paris,52107,CA
4150,2075,BILLING,781 Billing Ave,Chicago,76788,JP
4151,2076,SHIPPING,834 Shipping Way,Houston,69007,UK
4152,2076,BILLING,800 Billing Ave,Toronto,21225,DE
4153,2077,SHIPPING,870 Shipping Way,Berlin,45660,DE
4154,2077,BILLING,200 Billing Ave,Paris,35769,CA
4155,2078,SHIPPING,171 Shipping Way,Houston,16131,US
4156,2078,BILLING,114 Billing Ave,Phoenix,76474,CA
4157,2079,SHIPPING,851 Shipping Way,Paris,94219,DE
4158,2079,BILLING,911 Billing Ave,Paris,48474,JP
4159,2080,SHIPPING,213 Shipping Way,London,64208,DE
4160,2080,BILLING,308 Billing Ave,Berlin,57552,JP
4161,2081,SHIPPING,334 Shipping Way,London,30095,DE
4162,2081,BILLING,529 Billing Ave,Berlin,71052,CA
4163,2082,SHIPPING,209 Shipping Way,Chicago,75118,CA
4164,2082,BILLING,305 Billing Ave,Phoenix,61658,JP
4165,2083,SHIPPING,692 Shipping Way,London,69149,CA
4166,2083,BILLING,435 Billing Ave,Toronto,24549,UK
4167,2084,SHIPPING,460 Shipping Way,London,45087,US
4168,2084,BILLING,805 Billing Ave,Houston,95407,UK
4169,2085,SHIPPING,361 Shipping Way,Toronto,17478,CA
4170,2085,BILLING,47 Billing Ave,Berlin,72779,JP
4171,2086,SHIPPING,179 Shipping Way,Tokyo,77365,CA
4172,2086,BILLING,81 Billing Ave,Tokyo,33503,UK
4173,2087,SHIPPING,138 Shipping Way,New York,95704,CA
4174,2087,BILLING,648 Billing Ave,Paris,44344,UK
4175,2088,SHIPPING,304 Shipping Way,London,37090,JP
4176,2088,BILLING,546 Billing Ave,Paris,90138,CA
4177,2089,SHIPPING,447 Shipping Way,Berlin,12961,CA
4178,2089,BILLING,592 Billing Ave,New York,44206,DE
4179,2090,SHIPPING,61 Shipping Way,London,13502,UK
4180,2090,BILLING,544 Billing Ave,Toronto,85030,CA
4181,2091,SHIPPING,386 Shipping Way,Phoenix,40761,DE
4182,2091,BILLING,286 Billing Ave,Houston,49232,CA
4183,2092,SHIPPING,354 Shipping Way,Berlin,90660,DE
4184,2092,BILLING,609 Billing Ave,Houston,74891,DE
4185,2093,SHIPPING,549 Shipping Way,Paris,12017,DE
4186,2093,BILLING,845 Billing Ave,Berlin,64178,DE
4187,2094,SHIPPING,503 Shipping Way,Berlin,74801,US
4188,2094,BILLING,69 Billing Ave,Toronto,60348,US
4189,2095,SHIPPING,749 Shipping Way,New York,26950,JP
4190,2095,BILLING,49 Billing Ave,Houston,81695,JP
4191,2096,SHIPPING,481 Shipping Way,Los Angeles,85894,UK
4192,2096,BILLING,853 Billing Ave,Chicago,73441,JP
4193,2097,SHIPPING,710 Shipping Way,London,60290,CA
4194,2097,BILLING,702 Billing Ave,Tokyo,35221,JP
4195,2098,SHIPPING,297 Shipping Way,London,97313,UK
4196,2098,BILLING,670 Billing Ave,Toronto,95466,UK
4197,2099,SHIPPING,12 Shipping Way,New York,43788,DE
4198,2099,BILLING,411 Billing Ave,Los Angeles,38954,CA
4199,2100,SHIPPING,537 Shipping Way,Toronto,52527,JP
4200,2100,BILLING,939 Billing Ave,Berlin,21869,US
4201,2101,SHIPPING,803 Shipping Way,London,94152,CA
4202,2101,BILLING,153 Billing Ave,New York,49050,US
4203,2102,SHIPPING,933 Shipping Way,Chicago,39280,UK
4204,2102,BILLING,838 Billing Ave,Berlin,79601,US
4205,2103,SHIPPING,257 Shipping Way,Tokyo,66429,JP
4206,2103,BILLING,543 Billing Ave,Phoenix,25604,CA
4207,2104,SHIPPING,646 Shipping Way,Berlin,35207,DE
4208,2104,BILLING,628 Billing Ave,Toronto,69275,CA
4209,2105,SHIPPING,624 Shipping Way,Phoenix,22162,JP
4210,2105,BILLING,347 Billing Ave,Chicago,96711,DE
4211,2106,SHIPPING,966 Shipping Way,Houston,26151,CA
4212,2106,BILLING,824 Billing Ave,Tokyo,48480,UK
4213,2107,SHIPPING,83 Shipping Way,New York,52859,US
4214,2107,BILLING,636 Billing Ave,Houston,65058,DE
4215,2108,SHIPPING,60 Shipping Way,Paris,16409,CA
4216,2108,BILLING,438 Billing Ave,Houston,53575,US
4217,2109,SHIPPING,187 Shipping Way,New York,93866,UK
4218,2109,BILLING,555 Billing Ave,Paris,55296,JP
4219,2110,SHIPPING,817 Shipping Way,Toronto,45106,CA
4220,2110,BILLING,916 Billing Ave,Phoenix,17563,US
4221,2111,SHIPPING,222 Shipping Way,Paris,30921,US
4222,2111,BILLING,387 Billing Ave,Tokyo,46572,JP
4223,2112,SHIPPING,235 Shipping Way,Houston,54254,JP
4224,2112,BILLING,378 Billing Ave,Toronto,38630,UK
4225,2113,SHIPPING,302 Shipping Way,Houston,89403,CA
4226,2113,BILLING,423 Billing Ave,Phoenix,11934,JP
4227,2114,SHIPPING,559 Shipping Way,New York,17113,CA
4228,2114,BILLING,880 Billing Ave,Paris,24084,CA
4229,2115,SHIPPING,823 Shipping Way,Chicago,97224,US
4230,2115,BILLING,41 Billing Ave,Tokyo,73395,JP
4231,2116,SHIPPING,105 Shipping Way,Berlin,76527,DE
4232,2116,BILLING,574 Billing Ave,London,98133,JP
4233,2117,SHIPPING,856 Shipping Way,Tokyo,32797,DE
4234,2117,BILLING,751 Billing Ave,London,94750,US
4235,2118,SHIPPING,576 Shipping Way,Tokyo,38268,JP
4236,2118,BILLING,509 Billing Ave,Chicago,65183,DE
4237,2119,SHIPPING,499 Shipping Way,Paris,26178,US
4238,2119,BILLING,634 Billing Ave,Toronto,76415,DE
4239,2120,SHIPPING,407 Shipping Way,London,88615,US
4240,2120,BILLING,67 Billing Ave,Los Angeles,43687,JP
4241,2121,SHIPPING,745 Shipping Way,Phoenix,13708,JP
4242,2121,BILLING,770 Billing Ave,Berlin,66676,US
4243,2122,SHIPPING,872 Shipping Way,Chicago,36027,CA
4244,2122,BILLING,447 Billing Ave,Toronto,93286,US
4245,2123,SHIPPING,472 Shipping Way,Toronto,65897,JP
4246,2123,BILLING,958 Billing Ave,London,85542,US
4247,2124,SHIPPING,188 Shipping Way,New York,63289,CA
4248,2124,BILLING,493 Billing Ave,Tokyo,53004,JP
4249,2125,SHIPPING,666 Shipping Way,Tokyo,63693,UK
4250,2125,BILLING,938 Billing Ave,Berlin,26857,CA
4251,2126,SHIPPING,617 Shipping Way,Houston,70849,US
4252,2126,BILLING,959 Billing Ave,Toronto,10491,JP
4253,2127,SHIPPING,487 Shipping Way,Los Angeles,12898,DE
4254,2127,BILLING,320 Billing Ave,Berlin,31335,US
4255,2128,SHIPPING,296 Shipping Way,Phoenix,87492,CA
4256,2128,BILLING,802 Billing Ave,Chicago,64245,US
4257,2129,SHIPPING,378 Shipping Way,New York,51439,CA
4258,2129,BILLING,820 Billing Ave,Berlin,68517,JP
4259,2130,SHIPPING,597 Shipping Way,Berlin,73700,JP
4260,2130,BILLING,335 Billing Ave,Toronto,69093,US
4261,2131,SHIPPING,901 Shipping Way,Toronto,26857,JP
4262,2131,BILLING,467 Billing Ave,Berlin,43004,UK
4263,2132,SHIPPING,196 Shipping Way,London,17515,JP
4264,2132,BILLING,862 Billing Ave,Los Angeles,80716,DE
4265,2133,SHIPPING,483 Shipping Way,Tokyo,25025,US
4266,2133,BILLING,394 Billing Ave,Toronto,80863,CA
4267,2134,SHIPPING,560 Shipping Way,Paris,72671,JP
4268,2134,BILLING,752 Billing Ave,London,66998,UK
4269,2135,SHIPPING,712 Shipping Way,Chicago,96383,JP
4270,2135,BILLING,597 Billing Ave,New York,37043,US
4271,2136,SHIPPING,578 Shipping Way,Tokyo,61169,US
4272,2136,BILLING,867 Billing Ave,London,37104,UK
4273,2137,SHIPPING,435 Shipping Way,Toronto,96727,JP
4274,2137,BILLING,604 Billing Ave,Chicago,50706,DE
4275,2138,SHIPPING,171 Shipping Way,New York,36457,CA
4276,2138,BILLING,32 Billing Ave,Toronto,84763,CA
4277,2139,SHIPPING,501 Shipping Way,London,69201,CA
4278,2139,BILLING,429 Billing Ave,Tokyo,79006,US
4279,2140,SHIPPING,793 Shipping Way,Chicago,30435,US
4280,2140,BILLING,711 Billing Ave,Los Angeles,86363,UK
4281,2141,SHIPPING,140 Shipping Way,London,19909,US
4282,2141,BILLING,194 Billing Ave,London,59779,DE
4283,2142,SHIPPING,277 Shipping Way,London,72413,CA
4284,2142,BILLING,933 Billing Ave,Chicago,43235,UK
4285,2143,SHIPPING,639 Shipping Way,Phoenix,89260,DE
4286,2143,BILLING,488 Billing Ave,Paris,89014,JP
4287,2144,SHIPPING,286 Shipping Way,London,40527,UK
4288,2144,BILLING,417 Billing Ave,Paris,95974,US
4289,2145,SHIPPING,892 Shipping Way,Phoenix,79262,DE
4290,2145,BILLING,871 Billing Ave,Paris,54058,CA
4291,2146,SHIPPING,656 Shipping Way,Tokyo,95658,DE
4292,2146,BILLING,861 Billing Ave,Toronto,63078,US
4293,2147,SHIPPING,120 Shipping Way,Los Angeles,84746,UK
4294,2147,BILLING,749 Billing Ave,Houston,23901,DE
4295,2148,SHIPPING,891 Shipping Way,Phoenix,36900,US
4296,2148,BILLING,590 Billing Ave,Phoenix,49721,DE
4297,2149,SHIPPING,448 Shipping Way,Phoenix,74827,US
4298,2149,BILLING,234 Billing Ave,Houston,95342,UK
4299,2150,SHIPPING,885 Shipping Way,Chicago,76124,UK
4300,2150,BILLING,716 Billing Ave,Tokyo,16519,UK
4301,2151,SHIPPING,239 Shipping Way,Toronto,76195,DE
4302,2151,BILLING,297 Billing Ave,Berlin,70314,UK
4303,2152,SHIPPING,864 Shipping Way,London,11441,UK
4304,2152,BILLING,634 Billing Ave,Houston,57835,DE
4305,2153,SHIPPING,566 Shipping Way,Paris,92152,JP
4306,2153,BILLING,41 Billing Ave,Paris,56265,US
4307,2154,SHIPPING,560 Shipping Way,Berlin,19629,DE
4308,2154,BILLING,367 Billing Ave,Paris,66419,CA
4309,2155,SHIPPING,214 Shipping Way,London,73328,UK
4310,2155,BILLING,111 Billing Ave,New York,65308,CA
4311,2156,SHIPPING,668 Shipping Way,Paris,94847,DE
4312,2156,BILLING,939 Billing Ave,Berlin,55049,JP
4313,2157,SHIPPING,105 Shipping Way,Los Angeles,77434,US
4314,2157,BILLING,938 Billing Ave,New York,80669,US
4315,2158,SHIPPING,478 Shipping Way,Phoenix,24353,JP
4316,2158,BILLING,160 Billing Ave,Toronto,95117,CA
4317,2159,SHIPPING,917 Shipping Way,Toronto,93393,CA
4318,2159,BILLING,105 Billing Ave,Phoenix,30442,DE
4319,2160,SHIPPING,738 Shipping Way,Phoenix,14027,DE
4320,2160,BILLING,908 Billing Ave,Paris,30561,US
4321,2161,SHIPPING,536 Shipping Way,Paris,77899,JP
4322,2161,BILLING,991 Billing Ave,Phoenix,74186,UK
4323,2162,SHIPPING,126 Shipping Way,Los Angeles,52688,US
4324,2162,BILLING,967 Billing Ave,Phoenix,20505,US
4325,2163,SHIPPING,668 Shipping Way,Phoenix,95910,JP
4326,2163,BILLING,767 Billing Ave,Phoenix,30438,UK
4327,2164,SHIPPING,709 Shipping Way,Chicago,36018,CA
4328,2164,BILLING,843 Billing Ave,Phoenix,34013,UK
4329,2165,SHIPPING,18 Shipping Way,Paris,46139,JP
4330,2165,BILLING,185 Billing Ave,Los Angeles,29149,US
4331,2166,SHIPPING,27 Shipping Way,Houston,59060,DE
4332,2166,BILLING,38 Billing Ave,Houston,65816,JP
4333,2167,SHIPPING,276 Shipping Way,Los Angeles,98062,JP
4334,2167,BILLING,182 Billing Ave,Chicago,76204,DE
4335,2168,SHIPPING,672 Shipping Way,Phoenix,99861,US
4336,2168,BILLING,984 Billing Ave,Berlin,99529,CA
4337,2169,SHIPPING,957 Shipping Way,Chicago,89596,DE
4338,2169,BILLING,378 Billing Ave,Berlin,60961,US
4339,2170,SHIPPING,713 Shipping Way,New York,14175,UK
4340,2170,BILLING,60 Billing Ave,Berlin,89983,JP
4341,2171,SHIPPING,248 Shipping Way,Phoenix,52577,UK
4342,2171,BILLING,423 Billing Ave,Chicago,68211,US
4343,2172,SHIPPING,761 Shipping Way,Tokyo,91973,JP
4344,2172,BILLING,304 Billing Ave,Chicago,81573,DE
4345,2173,SHIPPING,974 Shipping Way,Chicago,29987,US
4346,2173,BILLING,539 Billing Ave,Tokyo,19667,JP
4347,2174,SHIPPING,558 Shipping Way,Paris,61555,US
4348,2174,BILLING,681 Billing Ave,Tokyo,56927,CA
4349,2175,SHIPPING,966 Shipping Way,Paris,68918,US
4350,2175,BILLING,321 Billing Ave,Phoenix,20143,JP
4351,2176,SHIPPING,844 Shipping Way,London,94765,DE
4352,2176,BILLING,267 Billing Ave,Tokyo,73321,JP
4353,2177,SHIPPING,220 Shipping Way,New York,93477,CA
4354,2177,BILLING,925 Billing Ave,London,41385,JP
4355,2178,SHIPPING,104 Shipping Way,Berlin,71221,DE
4356,2178,BILLING,167 Billing Ave,Berlin,58251,DE
4357,2179,SHIPPING,699 Shipping Way,Houston,41811,CA
4358,2179,BILLING,797 Billing Ave,Phoenix,36749,DE
4359,2180,SHIPPING,269 Shipping Way,Phoenix,54365,JP
4360,2180,BILLING,992 Billing Ave,Toronto,66112,UK
4361,2181,SHIPPING,835 Shipping Way,Chicago,44071,CA
4362,2181,BILLING,418 Billing Ave,Paris,84506,UK
4363,2182,SHIPPING,515 Shipping Way,London,99100,UK
4364,2182,BILLING,906 Billing Ave,Toronto,41244,UK
4365,2183,SHIPPING,805 Shipping Way,Tokyo,58653,US
4366,2183,BILLING,869 Billing Ave,Chicago,30756,JP
4367,2184,SHIPPING,435 Shipping Way,Berlin,83848,US
4368,2184,BILLING,158 Billing Ave,Toronto,29212,JP
4369,2185,SHIPPING,662 Shipping Way,London,34233,DE
4370,2185,BILLING,711 Billing Ave,London,86824,CA
4371,2186,SHIPPING,405 Shipping Way,New York,98265,US
4372,2186,BILLING,626 Billing Ave,Berlin,11796,DE
4373,2187,SHIPPING,13 Shipping Way,Paris,10311,DE
4374,2187,BILLING,941 Billing Ave,Tokyo,57022,CA
4375,2188,SHIPPING,649 Shipping Way,Los Angeles,91577,CA
4376,2188,BILLING,722 Billing Ave,Tokyo,12718,UK
4377,2189,SHIPPING,403 Shipping Way,Chicago,25260,US
4378,2189,BILLING,564 Billing Ave,Houston,60471,JP
4379,2190,SHIPPING,363 Shipping Way,Toronto,80129,CA
4380,2190,BILLING,307 Billing Ave,Chicago,19239,DE
4381,2191,SHIPPING,776 Shipping Way,Tokyo,88071,UK
4382,2191,BILLING,413 Billing Ave,London,81386,CA
4383,2192,SHIPPING,811 Shipping Way,Los Angeles,94525,CA
4384,2192,BILLING,523 Billing Ave,Tokyo,12431,JP
4385,2193,SHIPPING,705 Shipping Way,New York,39211,US
4386,2193,BILLING,697 Billing Ave,Houston,86956,US
4387,2194,SHIPPING,677 Shipping Way,Chicago,57753,UK
4388,2194,BILLING,98 Billing Ave,Tokyo,36048,CA
4389,2195,SHIPPING,25 Shipping Way,Tokyo,32510,JP
4390,2195,BILLING,817 Billing Ave,Chicago,39414,DE
4391,2196,SHIPPING,789 Shipping Way,London,13440,DE
4392,2196,BILLING,418 Billing Ave,Berlin,72161,DE
4393,2197,SHIPPING,576 Shipping Way,London,29552,US
4394,2197,BILLING,510 Billing Ave,Phoenix,42691,JP
4395,2198,SHIPPING,575 Shipping Way,Los Angeles,27841,CA
4396,2198,BILLING,631 Billing Ave,Paris,22118,US
4397,2199,SHIPPING,993 Shipping Way,Chicago,94120,CA
4398,2199,BILLING,156 Billing Ave,New York,36326,JP
4399,2200,SHIPPING,320 Shipping Way,Toronto,64532,CA
4400,2200,BILLING,333 Billing Ave,London,68281,CA
4401,2201,SHIPPING,253 Shipping Way,Chicago,69057,CA
4402,2201,BILLING,316 Billing Ave,Los Angeles,88415,UK
4403,2202,SHIPPING,423 Shipping Way,Tokyo,84190,JP
4404,2202,BILLING,960 Billing Ave,Paris,21618,US
4405,2203,SHIPPING,24 Shipping Way,Houston,69974,DE
4406,2203,BILLING,671 Billing Ave,Phoenix,62095,JP
4407,2204,SHIPPING,455 Shipping Way,Phoenix,73549,CA
4408,2204,BILLING,267 Billing Ave,Chicago,62323,JP
4409,2205,SHIPPING,200 Shipping Way,Phoenix,43585,US
4410,2205,BILLING,943 Billing Ave,Los Angeles,70695,UK
4411,2206,SHIPPING,838 Shipping Way,Paris,11636,JP
4412,2206,BILLING,352 Billing Ave,Houston,24807,UK
4413,2207,SHIPPING,830 Shipping Way,Berlin,34575,DE
4414,2207,BILLING,460 Billing Ave,Paris,28502,JP
4415,2208,SHIPPING,805 Shipping Way,London,99060,UK
4416,2208,BILLING,707 Billing Ave,Toronto,12321,CA
4417,2209,SHIPPING,410 Shipping Way,Paris,41396,CA
4418,2209,BILLING,97 Billing Ave,Toronto,29282,US
4419,2210,SHIPPING,829 Shipping Way,London,58380,UK
4420,2210,BILLING,852 Billing Ave,Paris,91301,UK
4421,2211,SHIPPING,617 Shipping Way,New York,79748,CA
4422,2211,BILLING,677 Billing Ave,Berlin,69871,UK
4423,2212,SHIPPING,863 Shipping Way,Toronto,75657,UK
4424,2212,BILLING,812 Billing Ave,Houston,91542,US
4425,2213,SHIPPING,912 Shipping Way,New York,80913,US
4426,2213,BILLING,136 Billing Ave,London,12176,UK
4427,2214,SHIPPING,738 Shipping Way,London,23123,JP
4428,2214,BILLING,686 Billing Ave,Tokyo,92762,DE
4429,2215,SHIPPING,842 Shipping Way,Berlin,39900,CA
4430,2215,BILLING,641 Billing Ave,Berlin,65127,CA
4431,2216,SHIPPING,411 Shipping Way,Berlin,27039,JP
4432,2216,BILLING,705 Billing Ave,Berlin,14467,UK
4433,2217,SHIPPING,380 Shipping Way,London,89894,JP
4434,2217,BILLING,675 Billing Ave,Berlin,23521,DE
4435,2218,SHIPPING,598 Shipping Way,Berlin,65899,UK
4436,2218,BILLING,571 Billing Ave,London,91173,JP
4437,2219,SHIPPING,812 Shipping Way,Tokyo,55026,UK
4438,2219,BILLING,708 Billing Ave,Chicago,41933,UK
4439,2220,SHIPPING,676 Shipping Way,Tokyo,54068,DE
4440,2220,BILLING,24 Billing Ave,Los Angeles,14583,US
4441,2221,SHIPPING,638 Shipping Way,Toronto,98534,UK
4442,2221,BILLING,78 Billing Ave,Toronto,51095,UK
4443,2222,SHIPPING,667 Shipping Way,Paris,73611,UK
4444,2222,BILLING,152 Billing Ave,Berlin,28115,CA
4445,2223,SHIPPING,611 Shipping Way,Los Angeles,92988,JP
4446,2223,BILLING,648 Billing Ave,New York,56481,UK
4447,2224,SHIPPING,296 Shipping Way,Phoenix,50210,DE
4448,2224,BILLING,779 Billing Ave,Berlin,18332,DE
4449,2225,SHIPPING,371 Shipping Way,Paris,95531,CA
4450,2225,BILLING,67 Billing Ave,London,86462,CA
4451,2226,SHIPPING,312 Shipping Way,Chicago,42065,CA
4452,2226,BILLING,892 Billing Ave,Phoenix,55882,US
4453,2227,SHIPPING,313 Shipping Way,Berlin,61156,JP
4454,2227,BILLING,608 Billing Ave,London,16692,US
4455,2228,SHIPPING,792 Shipping Way,New York,56192,UK
4456,2228,BILLING,737 Billing Ave,Chicago,57335,JP
4457,2229,SHIPPING,916 Shipping Way,Los Angeles,62452,DE
4458,2229,BILLING,819 Billing Ave,Tokyo,38812,DE
4459,2230,SHIPPING,477 Shipping Way,Los Angeles,25633,US
4460,2230,BILLING,799 Billing Ave,Paris,66167,UK
4461,2231,SHIPPING,108 Shipping Way,Chicago,47494,CA
4462,2231,BILLING,672 Billing Ave,New York,72247,UK
4463,2232,SHIPPING,970 Shipping Way,Houston,80916,UK
4464,2232,BILLING,685 Billing Ave,Berlin,91245,US
4465,2233,SHIPPING,935 Shipping Way,Paris,12706,UK
4466,2233,BILLING,530 Billing Ave,New York,83175,DE
4467,2234,SHIPPING,188 Shipping Way,New York,72536,CA
4468,2234,BILLING,550 Billing Ave,Chicago,84595,DE
4469,2235,SHIPPING,453 Shipping Way,Paris,53700,JP
4470,2235,BILLING,241 Billing Ave,Chicago,77171,UK
4471,2236,SHIPPING,353 Shipping Way,Phoenix,50715,CA
4472,2236,BILLING,939 Billing Ave,Phoenix,43831,UK
4473,2237,SHIPPING,721 Shipping Way,Toronto,82028,JP
4474,2237,BILLING,359 Billing Ave,London,96382,JP
4475,2238,SHIPPING,946 Shipping Way,Paris,99096,CA
4476,2238,BILLING,344 Billing Ave,London,73018,DE
4477,2239,SHIPPING,394 Shipping Way,Berlin,91049,DE
4478,2239,BILLING,899 Billing Ave,Berlin,80099,US
4479,2240,SHIPPING,790 Shipping Way,Houston,88354,UK
4480,2240,BILLING,287 Billing Ave,Toronto,68494,JP
4481,2241,SHIPPING,203 Shipping Way,Phoenix,66066,US
4482,2241,BILLING,792 Billing Ave,Toronto,92451,CA
